Domain,Area,Element,Item,Year,Unit,Value
"Land Use","Malaysia","Share in Cropland","Land area equipped for irrigation","2008","%","5.52"
"Land Use","Malaysia","Share in Cropland","Land area equipped for irrigation","2009","%","5.48"
"Land Use","Malaysia","Share in Cropland","Land area equipped for irrigation","2010","%","5.57"
"Land Use","Malaysia","Share in Cropland","Land area equipped for irrigation","2011","%","5.69"
"Land Use","Malaysia","Share in Cropland","Land area equipped for irrigation","2012","%","5.67"
"Land Use","Malaysia","Share in Cropland","Land area equipped for irrigation","2013","%","5.71"
"Land Use","Malaysia","Share in Cropland","Land area equipped for irrigation","2014","%","5.68"
"Land Use","Malaysia","Share in Cropland","Land area equipped for irrigation","2015","%","5.33"
"Land Use","Malaysia","Share in Cropland","Land area equipped for irrigation","2016","%","5.33"
"Land Use","Malaysia","Share in Cropland","Land area equipped for irrigation","2017","%","5.33"
"Land Use","Malaysia","Share in Cropland","Land area equipped for irrigation","2018","%","5.33"
"Land Use","Malaysia","Share in Cropland","Land area equipped for irrigation","2019","%","5.33"
"Land Use","Malaysia","Share in Cropland","Land area equipped for irrigation","2020","%","5.33"
"Land Use","Malaysia","Share in Cropland","Land area equipped for irrigation","2021","%","5.33"
"Land Use","Mali","Share in Cropland","Land area equipped for irrigation","2000","%","5.06"
"Land Use","Mali","Share in Cropland","Land area equipped for irrigation","2001","%","5.14"
"Land Use","Mali","Share in Cropland","Land area equipped for irrigation","2002","%","5.05"
"Land Use","Mali","Share in Cropland","Land area equipped for irrigation","2003","%","4.35"
"Land Use","Mali","Share in Cropland","Land area equipped for irrigation","2004","%","5.38"
"Land Use","Mali","Share in Cropland","Land area equipped for irrigation","2005","%","5.06"
"Land Use","Mali","Share in Cropland","Land area equipped for irrigation","2006","%","5.34"
"Land Use","Mali","Share in Cropland","Land area equipped for irrigation","2007","%","5.4"
"Land Use","Mali","Share in Cropland","Land area equipped for irrigation","2008","%","5.34"
"Land Use","Mali","Share in Cropland","Land area equipped for irrigation","2009","%","5.45"
"Land Use","Mali","Share in Cropland","Land area equipped for irrigation","2010","%","5.46"
"Land Use","Mali","Share in Cropland","Land area equipped for irrigation","2011","%","5.62"
"Land Use","Mali","Share in Cropland","Land area equipped for irrigation","2012","%","5.57"
"Land Use","Mali","Share in Cropland","Land area equipped for irrigation","2013","%","5.45"
"Land Use","Mali","Share in Cropland","Land area equipped for irrigation","2014","%","5.3"
"Land Use","Mali","Share in Cropland","Land area equipped for irrigation","2015","%","5.17"
"Land Use","Mali","Share in Cropland","Land area equipped for irrigation","2016","%","5.04"
"Land Use","Mali","Share in Cropland","Land area equipped for irrigation","2017","%","4.91"
"Land Use","Mali","Share in Cropland","Land area equipped for irrigation","2018","%","4.8"
"Land Use","Mali","Share in Cropland","Land area equipped for irrigation","2019","%","4.68"
"Land Use","Mali","Share in Cropland","Land area equipped for irrigation","2020","%","4.58"
"Land Use","Mali","Share in Cropland","Land area equipped for irrigation","2021","%","4.48"
"Land Use","Malta","Share in Cropland","Land area equipped for irrigation","2000","%","22.22"
"Land Use","Malta","Share in Cropland","Land area equipped for irrigation","2001","%","20"
"Land Use","Malta","Share in Cropland","Land area equipped for irrigation","2002","%","20"
"Land Use","Malta","Share in Cropland","Land area equipped for irrigation","2003","%","20.19"
"Land Use","Malta","Share in Cropland","Land area equipped for irrigation","2004","%","25"
"Land Use","Malta","Share in Cropland","Land area equipped for irrigation","2005","%","32.26"
"Land Use","Malta","Share in Cropland","Land area equipped for irrigation","2006","%","32.26"
"Land Use","Malta","Share in Cropland","Land area equipped for irrigation","2007","%","34.41"
"Land Use","Malta","Share in Cropland","Land area equipped for irrigation","2008","%","34.41"
"Land Use","Malta","Share in Cropland","Land area equipped for irrigation","2009","%","34.41"
"Land Use","Malta","Share in Cropland","Land area equipped for irrigation","2010","%","33.88"
"Land Use","Malta","Share in Cropland","Land area equipped for irrigation","2011","%","33.88"
"Land Use","Malta","Share in Cropland","Land area equipped for irrigation","2012","%","33.98"
"Land Use","Malta","Share in Cropland","Land area equipped for irrigation","2013","%","41.06"
"Land Use","Malta","Share in Cropland","Land area equipped for irrigation","2014","%","41.06"
"Land Use","Malta","Share in Cropland","Land area equipped for irrigation","2015","%","41.06"
"Land Use","Malta","Share in Cropland","Land area equipped for irrigation","2016","%","35.16"
"Land Use","Malta","Share in Cropland","Land area equipped for irrigation","2017","%","35.16"
"Land Use","Malta","Share in Cropland","Land area equipped for irrigation","2018","%","35.16"
"Land Use","Malta","Share in Cropland","Land area equipped for irrigation","2019","%","35.16"
"Land Use","Malta","Share in Cropland","Land area equipped for irrigation","2020","%","42.71"
"Land Use","Malta","Share in Cropland","Land area equipped for irrigation","2021","%","44.47"
"Land Use","Martinique","Share in Cropland","Land area equipped for irrigation","2000","%","33.33"
"Land Use","Martinique","Share in Cropland","Land area equipped for irrigation","2001","%","33.33"
"Land Use","Martinique","Share in Cropland","Land area equipped for irrigation","2002","%","33.33"
"Land Use","Martinique","Share in Cropland","Land area equipped for irrigation","2003","%","33.33"
"Land Use","Martinique","Share in Cropland","Land area equipped for irrigation","2004","%","36.84"
"Land Use","Martinique","Share in Cropland","Land area equipped for irrigation","2005","%","33.33"
"Land Use","Martinique","Share in Cropland","Land area equipped for irrigation","2006","%","35.29"
"Land Use","Martinique","Share in Cropland","Land area equipped for irrigation","2007","%","33.15"
"Land Use","Martinique","Share in Cropland","Land area equipped for irrigation","2008","%","33.15"
"Land Use","Martinique","Share in Cropland","Land area equipped for irrigation","2009","%","33.52"
"Land Use","Martinique","Share in Cropland","Land area equipped for irrigation","2010","%","33.64"
"Land Use","Martinique","Share in Cropland","Land area equipped for irrigation","2011","%","34.22"
"Land Use","Martinique","Share in Cropland","Land area equipped for irrigation","2012","%","33.83"
"Land Use","Martinique","Share in Cropland","Land area equipped for irrigation","2013","%","33.3"
"Land Use","Martinique","Share in Cropland","Land area equipped for irrigation","2014","%","35.48"
"Land Use","Martinique","Share in Cropland","Land area equipped for irrigation","2015","%","34.06"
"Land Use","Martinique","Share in Cropland","Land area equipped for irrigation","2016","%","34.25"
"Land Use","Martinique","Share in Cropland","Land area equipped for irrigation","2017","%","39.89"
"Land Use","Martinique","Share in Cropland","Land area equipped for irrigation","2018","%","38.06"
"Land Use","Martinique","Share in Cropland","Land area equipped for irrigation","2019","%","38.21"
"Land Use","Martinique","Share in Cropland","Land area equipped for irrigation","2020","%","35.25"
"Land Use","Martinique","Share in Cropland","Land area equipped for irrigation","2021","%","35.25"
"Land Use","Mauritania","Share in Cropland","Land area equipped for irrigation","2000","%","9.78"
"Land Use","Mauritania","Share in Cropland","Land area equipped for irrigation","2001","%","9.78"
"Land Use","Mauritania","Share in Cropland","Land area equipped for irrigation","2002","%","9.78"
"Land Use","Mauritania","Share in Cropland","Land area equipped for irrigation","2003","%","9.78"
"Land Use","Mauritania","Share in Cropland","Land area equipped for irrigation","2004","%","9.78"
"Land Use","Mauritania","Share in Cropland","Land area equipped for irrigation","2005","%","9.78"
"Land Use","Mauritania","Share in Cropland","Land area equipped for irrigation","2006","%","9.78"
"Land Use","Mauritania","Share in Cropland","Land area equipped for irrigation","2007","%","9.78"
"Land Use","Mauritania","Share in Cropland","Land area equipped for irrigation","2008","%","9.78"
"Land Use","Mauritania","Share in Cropland","Land area equipped for irrigation","2009","%","9.78"
"Land Use","Mauritania","Share in Cropland","Land area equipped for irrigation","2010","%","9.78"
"Land Use","Mauritania","Share in Cropland","Land area equipped for irrigation","2011","%","9.78"
"Land Use","Mauritania","Share in Cropland","Land area equipped for irrigation","2012","%","9.78"
"Land Use","Mauritania","Share in Cropland","Land area equipped for irrigation","2013","%","9.78"
"Land Use","Mauritania","Share in Cropland","Land area equipped for irrigation","2014","%","9.78"
"Land Use","Mauritania","Share in Cropland","Land area equipped for irrigation","2015","%","9.78"
"Land Use","Mauritania","Share in Cropland","Land area equipped for irrigation","2016","%","9.78"
"Land Use","Mauritania","Share in Cropland","Land area equipped for irrigation","2017","%","9.78"
"Land Use","Mauritania","Share in Cropland","Land area equipped for irrigation","2018","%","9.78"
"Land Use","Mauritania","Share in Cropland","Land area equipped for irrigation","2019","%","9.78"
"Land Use","Mauritania","Share in Cropland","Land area equipped for irrigation","2020","%","9.78"
"Land Use","Mauritania","Share in Cropland","Land area equipped for irrigation","2021","%","9.78"
"Land Use","Mauritius","Share in Cropland","Land area equipped for irrigation","2000","%","21.28"
"Land Use","Mauritius","Share in Cropland","Land area equipped for irrigation","2001","%","22.11"
"Land Use","Mauritius","Share in Cropland","Land area equipped for irrigation","2002","%","22.58"
"Land Use","Mauritius","Share in Cropland","Land area equipped for irrigation","2003","%","23.91"
"Land Use","Mauritius","Share in Cropland","Land area equipped for irrigation","2004","%","23.08"
"Land Use","Mauritius","Share in Cropland","Land area equipped for irrigation","2005","%","23.6"
"Land Use","Mauritius","Share in Cropland","Land area equipped for irrigation","2006","%","24.14"
"Land Use","Mauritius","Share in Cropland","Land area equipped for irrigation","2007","%","24.71"
"Land Use","Mauritius","Share in Cropland","Land area equipped for irrigation","2008","%","25"
"Land Use","Mauritius","Share in Cropland","Land area equipped for irrigation","2009","%","25.6"
"Land Use","Mauritius","Share in Cropland","Land area equipped for irrigation","2010","%","23.81"
"Land Use","Mauritius","Share in Cropland","Land area equipped for irrigation","2011","%","24.39"
"Land Use","Mauritius","Share in Cropland","Land area equipped for irrigation","2012","%","23.75"
"Land Use","Mauritius","Share in Cropland","Land area equipped for irrigation","2013","%","24.05"
"Land Use","Mauritius","Share in Cropland","Land area equipped for irrigation","2014","%","24.05"
"Land Use","Mauritius","Share in Cropland","Land area equipped for irrigation","2015","%","24.05"
"Land Use","Mauritius","Share in Cropland","Land area equipped for irrigation","2016","%","24.05"
"Land Use","Mauritius","Share in Cropland","Land area equipped for irrigation","2017","%","24.05"
"Land Use","Mauritius","Share in Cropland","Land area equipped for irrigation","2018","%","24.05"
"Land Use","Mauritius","Share in Cropland","Land area equipped for irrigation","2019","%","24.05"
"Land Use","Mauritius","Share in Cropland","Land area equipped for irrigation","2020","%","24.05"
"Land Use","Mauritius","Share in Cropland","Land area equipped for irrigation","2021","%","24.05"
"Land Use","Mayotte","Share in Cropland","Land area equipped for irrigation","2010","%","0.65"
"Land Use","Mayotte","Share in Cropland","Land area equipped for irrigation","2011","%","0.65"
"Land Use","Mayotte","Share in Cropland","Land area equipped for irrigation","2012","%","0.65"
"Land Use","Mayotte","Share in Cropland","Land area equipped for irrigation","2013","%","0.65"
"Land Use","Mayotte","Share in Cropland","Land area equipped for irrigation","2014","%","0.65"
"Land Use","Mayotte","Share in Cropland","Land area equipped for irrigation","2015","%","0.65"
"Land Use","Mayotte","Share in Cropland","Land area equipped for irrigation","2016","%","0.65"
"Land Use","Mayotte","Share in Cropland","Land area equipped for irrigation","2017","%","0.65"
"Land Use","Mayotte","Share in Cropland","Land area equipped for irrigation","2018","%","0.65"
"Land Use","Mayotte","Share in Cropland","Land area equipped for irrigation","2019","%","0.65"
"Land Use","Mayotte","Share in Cropland","Land area equipped for irrigation","2020","%","0.65"
"Land Use","Mayotte","Share in Cropland","Land area equipped for irrigation","2021","%","0.65"
"Land Use","Mexico","Share in Cropland","Land area equipped for irrigation","2000","%","24.82"
"Land Use","Mexico","Share in Cropland","Land area equipped for irrigation","2001","%","24.57"
"Land Use","Mexico","Share in Cropland","Land area equipped for irrigation","2002","%","24.51"
"Land Use","Mexico","Share in Cropland","Land area equipped for irrigation","2003","%","24.52"
"Land Use","Mexico","Share in Cropland","Land area equipped for irrigation","2004","%","24.38"
"Land Use","Mexico","Share in Cropland","Land area equipped for irrigation","2005","%","24.32"
"Land Use","Mexico","Share in Cropland","Land area equipped for irrigation","2006","%","24.26"
"Land Use","Mexico","Share in Cropland","Land area equipped for irrigation","2007","%","24.29"
"Land Use","Mexico","Share in Cropland","Land area equipped for irrigation","2008","%","24.66"
"Land Use","Mexico","Share in Cropland","Land area equipped for irrigation","2009","%","25.07"
"Land Use","Mexico","Share in Cropland","Land area equipped for irrigation","2010","%","25.33"
"Land Use","Mexico","Share in Cropland","Land area equipped for irrigation","2011","%","25.59"
"Land Use","Mexico","Share in Cropland","Land area equipped for irrigation","2012","%","25.78"
"Land Use","Mexico","Share in Cropland","Land area equipped for irrigation","2013","%","26.22"
"Land Use","Mexico","Share in Cropland","Land area equipped for irrigation","2014","%","26.67"
"Land Use","Mexico","Share in Cropland","Land area equipped for irrigation","2015","%","27.02"
"Land Use","Mexico","Share in Cropland","Land area equipped for irrigation","2016","%","27.69"
"Land Use","Mexico","Share in Cropland","Land area equipped for irrigation","2017","%","29.71"
"Land Use","Mexico","Share in Cropland","Land area equipped for irrigation","2018","%","31.21"
"Land Use","Mexico","Share in Cropland","Land area equipped for irrigation","2019","%","33"
"Land Use","Mexico","Share in Cropland","Land area equipped for irrigation","2020","%","31.94"
"Land Use","Mexico","Share in Cropland","Land area equipped for irrigation","2021","%","31.9"
"Land Use","Mongolia","Share in Cropland","Land area equipped for irrigation","2000","%","7.48"
"Land Use","Mongolia","Share in Cropland","Land area equipped for irrigation","2001","%","7.51"
"Land Use","Mongolia","Share in Cropland","Land area equipped for irrigation","2002","%","7.55"
"Land Use","Mongolia","Share in Cropland","Land area equipped for irrigation","2003","%","7.6"
"Land Use","Mongolia","Share in Cropland","Land area equipped for irrigation","2004","%","7.65"
"Land Use","Mongolia","Share in Cropland","Land area equipped for irrigation","2005","%","7.71"
"Land Use","Mongolia","Share in Cropland","Land area equipped for irrigation","2006","%","7.73"
"Land Use","Mongolia","Share in Cropland","Land area equipped for irrigation","2007","%","7.82"
"Land Use","Mongolia","Share in Cropland","Land area equipped for irrigation","2008","%","7.71"
"Land Use","Mongolia","Share in Cropland","Land area equipped for irrigation","2009","%","7.64"
"Land Use","Mongolia","Share in Cropland","Land area equipped for irrigation","2010","%","7.55"
"Land Use","Mongolia","Share in Cropland","Land area equipped for irrigation","2011","%","7.26"
"Land Use","Mongolia","Share in Cropland","Land area equipped for irrigation","2012","%","7.15"
"Land Use","Mongolia","Share in Cropland","Land area equipped for irrigation","2013","%","7.2"
"Land Use","Mongolia","Share in Cropland","Land area equipped for irrigation","2014","%","6.94"
"Land Use","Mongolia","Share in Cropland","Land area equipped for irrigation","2015","%","6.75"
"Land Use","Mongolia","Share in Cropland","Land area equipped for irrigation","2016","%","6.62"
"Land Use","Mongolia","Share in Cropland","Land area equipped for irrigation","2017","%","6.58"
"Land Use","Mongolia","Share in Cropland","Land area equipped for irrigation","2018","%","6.56"
"Land Use","Mongolia","Share in Cropland","Land area equipped for irrigation","2019","%","6.55"
"Land Use","Mongolia","Share in Cropland","Land area equipped for irrigation","2020","%","6.49"
"Land Use","Mongolia","Share in Cropland","Land area equipped for irrigation","2021","%","6.53"
"Land Use","Montenegro","Share in Cropland","Land area equipped for irrigation","2006","%","1.16"
"Land Use","Montenegro","Share in Cropland","Land area equipped for irrigation","2007","%","1.16"
"Land Use","Montenegro","Share in Cropland","Land area equipped for irrigation","2008","%","1.16"
"Land Use","Montenegro","Share in Cropland","Land area equipped for irrigation","2009","%","1.22"
"Land Use","Montenegro","Share in Cropland","Land area equipped for irrigation","2010","%","1.28"
"Land Use","Montenegro","Share in Cropland","Land area equipped for irrigation","2011","%","1.29"
"Land Use","Montenegro","Share in Cropland","Land area equipped for irrigation","2012","%","1.25"
"Land Use","Montenegro","Share in Cropland","Land area equipped for irrigation","2013","%","18.78"
"Land Use","Montenegro","Share in Cropland","Land area equipped for irrigation","2014","%","16.89"
"Land Use","Montenegro","Share in Cropland","Land area equipped for irrigation","2015","%","17.03"
"Land Use","Montenegro","Share in Cropland","Land area equipped for irrigation","2016","%","16.32"
"Land Use","Montenegro","Share in Cropland","Land area equipped for irrigation","2017","%","16.1"
"Land Use","Montenegro","Share in Cropland","Land area equipped for irrigation","2018","%","16.16"
"Land Use","Montenegro","Share in Cropland","Land area equipped for irrigation","2019","%","15.73"
"Land Use","Montenegro","Share in Cropland","Land area equipped for irrigation","2020","%","16.11"
"Land Use","Montenegro","Share in Cropland","Land area equipped for irrigation","2021","%","16.39"
"Land Use","Morocco","Share in Cropland","Land area equipped for irrigation","2000","%","14.95"
"Land Use","Morocco","Share in Cropland","Land area equipped for irrigation","2001","%","15.53"
"Land Use","Morocco","Share in Cropland","Land area equipped for irrigation","2002","%","15.78"
"Land Use","Morocco","Share in Cropland","Land area equipped for irrigation","2003","%","14.94"
"Land Use","Morocco","Share in Cropland","Land area equipped for irrigation","2004","%","16.43"
"Land Use","Morocco","Share in Cropland","Land area equipped for irrigation","2005","%","16.58"
"Land Use","Morocco","Share in Cropland","Land area equipped for irrigation","2006","%","16.71"
"Land Use","Morocco","Share in Cropland","Land area equipped for irrigation","2007","%","16.74"
"Land Use","Morocco","Share in Cropland","Land area equipped for irrigation","2008","%","16.76"
"Land Use","Morocco","Share in Cropland","Land area equipped for irrigation","2009","%","16.77"
"Land Use","Morocco","Share in Cropland","Land area equipped for irrigation","2010","%","16.86"
"Land Use","Morocco","Share in Cropland","Land area equipped for irrigation","2011","%","16.7"
"Land Use","Morocco","Share in Cropland","Land area equipped for irrigation","2012","%","16.86"
"Land Use","Morocco","Share in Cropland","Land area equipped for irrigation","2013","%","17.23"
"Land Use","Morocco","Share in Cropland","Land area equipped for irrigation","2014","%","18.91"
"Land Use","Morocco","Share in Cropland","Land area equipped for irrigation","2015","%","19.71"
"Land Use","Morocco","Share in Cropland","Land area equipped for irrigation","2016","%","18.72"
"Land Use","Morocco","Share in Cropland","Land area equipped for irrigation","2017","%","18.87"
"Land Use","Morocco","Share in Cropland","Land area equipped for irrigation","2018","%","20.11"
"Land Use","Morocco","Share in Cropland","Land area equipped for irrigation","2019","%","22.6"
"Land Use","Morocco","Share in Cropland","Land area equipped for irrigation","2020","%","20.8"
"Land Use","Morocco","Share in Cropland","Land area equipped for irrigation","2021","%","20.95"
"Land Use","Mozambique","Share in Cropland","Land area equipped for irrigation","2000","%","2.77"
"Land Use","Mozambique","Share in Cropland","Land area equipped for irrigation","2001","%","2.75"
"Land Use","Mozambique","Share in Cropland","Land area equipped for irrigation","2002","%","2.51"
"Land Use","Mozambique","Share in Cropland","Land area equipped for irrigation","2003","%","2.48"
"Land Use","Mozambique","Share in Cropland","Land area equipped for irrigation","2004","%","2.43"
"Land Use","Mozambique","Share in Cropland","Land area equipped for irrigation","2005","%","2.25"
"Land Use","Mozambique","Share in Cropland","Land area equipped for irrigation","2006","%","2.29"
"Land Use","Mozambique","Share in Cropland","Land area equipped for irrigation","2007","%","2.17"
"Land Use","Mozambique","Share in Cropland","Land area equipped for irrigation","2008","%","2.09"
"Land Use","Mozambique","Share in Cropland","Land area equipped for irrigation","2009","%","2.05"
"Land Use","Mozambique","Share in Cropland","Land area equipped for irrigation","2010","%","1.98"
"Land Use","Mozambique","Share in Cropland","Land area equipped for irrigation","2011","%","1.98"
"Land Use","Mozambique","Share in Cropland","Land area equipped for irrigation","2012","%","1.98"
"Land Use","Mozambique","Share in Cropland","Land area equipped for irrigation","2013","%","1.98"
"Land Use","Mozambique","Share in Cropland","Land area equipped for irrigation","2014","%","1.98"
"Land Use","Mozambique","Share in Cropland","Land area equipped for irrigation","2015","%","1.98"
"Land Use","Mozambique","Share in Cropland","Land area equipped for irrigation","2016","%","1.98"
"Land Use","Mozambique","Share in Cropland","Land area equipped for irrigation","2017","%","1.99"
"Land Use","Mozambique","Share in Cropland","Land area equipped for irrigation","2018","%","1.98"
"Land Use","Mozambique","Share in Cropland","Land area equipped for irrigation","2019","%","1.98"
"Land Use","Mozambique","Share in Cropland","Land area equipped for irrigation","2020","%","1.98"
"Land Use","Mozambique","Share in Cropland","Land area equipped for irrigation","2021","%","1.98"
"Land Use","Myanmar","Share in Cropland","Land area equipped for irrigation","2000","%","17.79"
"Land Use","Myanmar","Share in Cropland","Land area equipped for irrigation","2001","%","17.98"
"Land Use","Myanmar","Share in Cropland","Land area equipped for irrigation","2002","%","18.71"
"Land Use","Myanmar","Share in Cropland","Land area equipped for irrigation","2003","%","19.21"
"Land Use","Myanmar","Share in Cropland","Land area equipped for irrigation","2004","%","19.59"
"Land Use","Myanmar","Share in Cropland","Land area equipped for irrigation","2005","%","19.5"
"Land Use","Myanmar","Share in Cropland","Land area equipped for irrigation","2006","%","19.88"
"Land Use","Myanmar","Share in Cropland","Land area equipped for irrigation","2007","%","19.27"
"Land Use","Myanmar","Share in Cropland","Land area equipped for irrigation","2008","%","18.84"
"Land Use","Myanmar","Share in Cropland","Land area equipped for irrigation","2009","%","18.75"
"Land Use","Myanmar","Share in Cropland","Land area equipped for irrigation","2010","%","19.06"
"Land Use","Myanmar","Share in Cropland","Land area equipped for irrigation","2011","%","18.71"
"Land Use","Myanmar","Share in Cropland","Land area equipped for irrigation","2012","%","18.75"
"Land Use","Myanmar","Share in Cropland","Land area equipped for irrigation","2013","%","18.69"
"Land Use","Myanmar","Share in Cropland","Land area equipped for irrigation","2014","%","18.62"
"Land Use","Myanmar","Share in Cropland","Land area equipped for irrigation","2015","%","18.44"
"Land Use","Myanmar","Share in Cropland","Land area equipped for irrigation","2016","%","18.42"
"Land Use","Myanmar","Share in Cropland","Land area equipped for irrigation","2017","%","18.26"
"Land Use","Myanmar","Share in Cropland","Land area equipped for irrigation","2018","%","18.23"
"Land Use","Myanmar","Share in Cropland","Land area equipped for irrigation","2019","%","18.36"
"Land Use","Myanmar","Share in Cropland","Land area equipped for irrigation","2020","%","18.36"
"Land Use","Myanmar","Share in Cropland","Land area equipped for irrigation","2021","%","18.3"
"Land Use","Namibia","Share in Cropland","Land area equipped for irrigation","2000","%","0.85"
"Land Use","Namibia","Share in Cropland","Land area equipped for irrigation","2001","%","0.98"
"Land Use","Namibia","Share in Cropland","Land area equipped for irrigation","2002","%","0.98"
"Land Use","Namibia","Share in Cropland","Land area equipped for irrigation","2003","%","0.98"
"Land Use","Namibia","Share in Cropland","Land area equipped for irrigation","2004","%","0.98"
"Land Use","Namibia","Share in Cropland","Land area equipped for irrigation","2005","%","0.98"
"Land Use","Namibia","Share in Cropland","Land area equipped for irrigation","2006","%","0.98"
"Land Use","Namibia","Share in Cropland","Land area equipped for irrigation","2007","%","0.99"
"Land Use","Namibia","Share in Cropland","Land area equipped for irrigation","2008","%","0.99"
"Land Use","Namibia","Share in Cropland","Land area equipped for irrigation","2009","%","0.99"
"Land Use","Namibia","Share in Cropland","Land area equipped for irrigation","2010","%","0.99"
"Land Use","Namibia","Share in Cropland","Land area equipped for irrigation","2011","%","0.99"
"Land Use","Namibia","Share in Cropland","Land area equipped for irrigation","2012","%","0.99"
"Land Use","Namibia","Share in Cropland","Land area equipped for irrigation","2013","%","0.99"
"Land Use","Namibia","Share in Cropland","Land area equipped for irrigation","2014","%","0.99"
"Land Use","Namibia","Share in Cropland","Land area equipped for irrigation","2015","%","0.99"
"Land Use","Namibia","Share in Cropland","Land area equipped for irrigation","2016","%","0.99"
"Land Use","Namibia","Share in Cropland","Land area equipped for irrigation","2017","%","0.99"
"Land Use","Namibia","Share in Cropland","Land area equipped for irrigation","2018","%","0.99"
"Land Use","Namibia","Share in Cropland","Land area equipped for irrigation","2019","%","0.99"
"Land Use","Namibia","Share in Cropland","Land area equipped for irrigation","2020","%","0.99"
"Land Use","Namibia","Share in Cropland","Land area equipped for irrigation","2021","%","0.99"
"Land Use","Nepal","Share in Cropland","Land area equipped for irrigation","2000","%","46.08"
"Land Use","Nepal","Share in Cropland","Land area equipped for irrigation","2001","%","47.23"
"Land Use","Nepal","Share in Cropland","Land area equipped for irrigation","2002","%","47.58"
"Land Use","Nepal","Share in Cropland","Land area equipped for irrigation","2003","%","47.87"
"Land Use","Nepal","Share in Cropland","Land area equipped for irrigation","2004","%","48.57"
"Land Use","Nepal","Share in Cropland","Land area equipped for irrigation","2005","%","49.43"
"Land Use","Nepal","Share in Cropland","Land area equipped for irrigation","2006","%","50.31"
"Land Use","Nepal","Share in Cropland","Land area equipped for irrigation","2007","%","51.26"
"Land Use","Nepal","Share in Cropland","Land area equipped for irrigation","2008","%","52.1"
"Land Use","Nepal","Share in Cropland","Land area equipped for irrigation","2009","%","52.92"
"Land Use","Nepal","Share in Cropland","Land area equipped for irrigation","2010","%","53.79"
"Land Use","Nepal","Share in Cropland","Land area equipped for irrigation","2011","%","53.8"
"Land Use","Nepal","Share in Cropland","Land area equipped for irrigation","2012","%","57.24"
"Land Use","Nepal","Share in Cropland","Land area equipped for irrigation","2013","%","57.24"
"Land Use","Nepal","Share in Cropland","Land area equipped for irrigation","2014","%","58.86"
"Land Use","Nepal","Share in Cropland","Land area equipped for irrigation","2015","%","58.86"
"Land Use","Nepal","Share in Cropland","Land area equipped for irrigation","2016","%","58.86"
"Land Use","Nepal","Share in Cropland","Land area equipped for irrigation","2017","%","58.86"
"Land Use","Nepal","Share in Cropland","Land area equipped for irrigation","2018","%","58.86"
"Land Use","Nepal","Share in Cropland","Land area equipped for irrigation","2019","%","58.86"
"Land Use","Nepal","Share in Cropland","Land area equipped for irrigation","2020","%","58.86"
"Land Use","Nepal","Share in Cropland","Land area equipped for irrigation","2021","%","58.86"
"Land Use","Netherlands (Kingdom of the)","Share in Cropland","Land area equipped for irrigation","2000","%","47.08"
"Land Use","Netherlands (Kingdom of the)","Share in Cropland","Land area equipped for irrigation","2001","%","42.23"
"Land Use","Netherlands (Kingdom of the)","Share in Cropland","Land area equipped for irrigation","2002","%","37.21"
"Land Use","Netherlands (Kingdom of the)","Share in Cropland","Land area equipped for irrigation","2003","%","31.25"
"Land Use","Netherlands (Kingdom of the)","Share in Cropland","Land area equipped for irrigation","2004","%","32.8"
"Land Use","Netherlands (Kingdom of the)","Share in Cropland","Land area equipped for irrigation","2005","%","35.7"
"Land Use","Netherlands (Kingdom of the)","Share in Cropland","Land area equipped for irrigation","2006","%","39.18"
"Land Use","Netherlands (Kingdom of the)","Share in Cropland","Land area equipped for irrigation","2007","%","41.78"
"Land Use","Netherlands (Kingdom of the)","Share in Cropland","Land area equipped for irrigation","2008","%","42.4"
"Land Use","Netherlands (Kingdom of the)","Share in Cropland","Land area equipped for irrigation","2009","%","43.66"
"Land Use","Netherlands (Kingdom of the)","Share in Cropland","Land area equipped for irrigation","2010","%","45.89"
"Land Use","Netherlands (Kingdom of the)","Share in Cropland","Land area equipped for irrigation","2011","%","47.01"
"Land Use","Netherlands (Kingdom of the)","Share in Cropland","Land area equipped for irrigation","2012","%","47.29"
"Land Use","Netherlands (Kingdom of the)","Share in Cropland","Land area equipped for irrigation","2013","%","46.44"
"Land Use","Netherlands (Kingdom of the)","Share in Cropland","Land area equipped for irrigation","2014","%","46.7"
"Land Use","Netherlands (Kingdom of the)","Share in Cropland","Land area equipped for irrigation","2015","%","47.69"
"Land Use","Netherlands (Kingdom of the)","Share in Cropland","Land area equipped for irrigation","2016","%","48.97"
"Land Use","Netherlands (Kingdom of the)","Share in Cropland","Land area equipped for irrigation","2017","%","48.56"
"Land Use","Netherlands (Kingdom of the)","Share in Cropland","Land area equipped for irrigation","2018","%","49.29"
"Land Use","Netherlands (Kingdom of the)","Share in Cropland","Land area equipped for irrigation","2019","%","49.77"
"Land Use","Netherlands (Kingdom of the)","Share in Cropland","Land area equipped for irrigation","2020","%","50.09"
"Land Use","Netherlands (Kingdom of the)","Share in Cropland","Land area equipped for irrigation","2021","%","50.19"
"Land Use","New Caledonia","Share in Cropland","Land area equipped for irrigation","2000","%","81.82"
"Land Use","New Caledonia","Share in Cropland","Land area equipped for irrigation","2001","%","81.82"
"Land Use","New Caledonia","Share in Cropland","Land area equipped for irrigation","2002","%","94.34"
"Land Use","New Caledonia","Share in Cropland","Land area equipped for irrigation","2003","%","94.34"
