Domain,Area,Element,Item,Year,Unit,Value
"Crops and livestock products","Luxembourg","Yield","Wheat","2019","100 g/ha","61572"
"Crops and livestock products","Luxembourg","Yield","Wheat","2020","100 g/ha","60687"
"Crops and livestock products","Malta","Yield","Barley","2006","100 g/ha","40000"
"Crops and livestock products","Malta","Yield","Barley","2007","100 g/ha","40000"
"Crops and livestock products","Malta","Yield","Barley","2008","100 g/ha","40000"
"Crops and livestock products","Malta","Yield","Barley","2009","100 g/ha","40385"
"Crops and livestock products","Malta","Yield","Barley","2010","100 g/ha","41146"
"Crops and livestock products","Malta","Yield","Barley","2011","100 g/ha","41701"
"Crops and livestock products","Malta","Yield","Barley","2012","100 g/ha","41153"
"Crops and livestock products","Malta","Yield","Barley","2013","100 g/ha","41356"
"Crops and livestock products","Malta","Yield","Barley","2014","100 g/ha","41220"
"Crops and livestock products","Malta","Yield","Barley","2015","100 g/ha","41799"
"Crops and livestock products","Malta","Yield","Barley","2016","100 g/ha","41575"
"Crops and livestock products","Malta","Yield","Barley","2017","100 g/ha","41653"
"Crops and livestock products","Malta","Yield","Wheat","2006","100 g/ha","40385"
"Crops and livestock products","Malta","Yield","Wheat","2007","100 g/ha","42857"
"Crops and livestock products","Malta","Yield","Wheat","2008","100 g/ha","48333"
"Crops and livestock products","Malta","Yield","Wheat","2009","100 g/ha","49286"
"Crops and livestock products","Malta","Yield","Wheat","2010","100 g/ha","48011"
"Crops and livestock products","Malta","Yield","Wheat","2011","100 g/ha","47687"
"Crops and livestock products","Malta","Yield","Wheat","2012","100 g/ha","47439"
"Crops and livestock products","Malta","Yield","Wheat","2013","100 g/ha","47780"
"Crops and livestock products","Malta","Yield","Wheat","2014","100 g/ha","48777"
"Crops and livestock products","Malta","Yield","Wheat","2015","100 g/ha","49920"
"Crops and livestock products","Malta","Yield","Wheat","2016","100 g/ha","49826"
"Crops and livestock products","Malta","Yield","Wheat","2017","100 g/ha","50311"
"Crops and livestock products","Netherlands (Kingdom of the)","Yield","Barley","2006","100 g/ha","60216"
"Crops and livestock products","Netherlands (Kingdom of the)","Yield","Barley","2007","100 g/ha","57778"
"Crops and livestock products","Netherlands (Kingdom of the)","Yield","Barley","2008","100 g/ha","61793"
"Crops and livestock products","Netherlands (Kingdom of the)","Yield","Barley","2009","100 g/ha","69648"
"Crops and livestock products","Netherlands (Kingdom of the)","Yield","Barley","2010","100 g/ha","61299"
"Crops and livestock products","Netherlands (Kingdom of the)","Yield","Barley","2011","100 g/ha","60452"
"Crops and livestock products","Netherlands (Kingdom of the)","Yield","Barley","2012","100 g/ha","68996"
"Crops and livestock products","Netherlands (Kingdom of the)","Yield","Barley","2013","100 g/ha","70282"
"Crops and livestock products","Netherlands (Kingdom of the)","Yield","Barley","2014","100 g/ha","71316"
"Crops and livestock products","Netherlands (Kingdom of the)","Yield","Barley","2015","100 g/ha","69860"
"Crops and livestock products","Netherlands (Kingdom of the)","Yield","Barley","2016","100 g/ha","68616"
"Crops and livestock products","Netherlands (Kingdom of the)","Yield","Barley","2017","100 g/ha","68747"
"Crops and livestock products","Netherlands (Kingdom of the)","Yield","Barley","2018","100 g/ha","68807"
"Crops and livestock products","Netherlands (Kingdom of the)","Yield","Barley","2019","100 g/ha","72588"
"Crops and livestock products","Netherlands (Kingdom of the)","Yield","Barley","2020","100 g/ha","64145"
"Crops and livestock products","Netherlands (Kingdom of the)","Yield","Maize (corn)","2006","100 g/ha","91529"
"Crops and livestock products","Netherlands (Kingdom of the)","Yield","Maize (corn)","2007","100 g/ha","119482"
"Crops and livestock products","Netherlands (Kingdom of the)","Yield","Maize (corn)","2008","100 g/ha","114163"
"Crops and livestock products","Netherlands (Kingdom of the)","Yield","Maize (corn)","2009","100 g/ha","129954"
"Crops and livestock products","Netherlands (Kingdom of the)","Yield","Maize (corn)","2010","100 g/ha","117673"
"Crops and livestock products","Netherlands (Kingdom of the)","Yield","Maize (corn)","2011","100 g/ha","123355"
"Crops and livestock products","Netherlands (Kingdom of the)","Yield","Maize (corn)","2012","100 g/ha","123420"
"Crops and livestock products","Netherlands (Kingdom of the)","Yield","Maize (corn)","2013","100 g/ha","119446"
"Crops and livestock products","Netherlands (Kingdom of the)","Yield","Maize (corn)","2014","100 g/ha","137419"
"Crops and livestock products","Netherlands (Kingdom of the)","Yield","Maize (corn)","2015","100 g/ha","108253"
"Crops and livestock products","Netherlands (Kingdom of the)","Yield","Maize (corn)","2016","100 g/ha","100476"
"Crops and livestock products","Netherlands (Kingdom of the)","Yield","Maize (corn)","2017","100 g/ha","134599"
"Crops and livestock products","Netherlands (Kingdom of the)","Yield","Maize (corn)","2018","100 g/ha","64884"
"Crops and livestock products","Netherlands (Kingdom of the)","Yield","Maize (corn)","2019","100 g/ha","78012"
"Crops and livestock products","Netherlands (Kingdom of the)","Yield","Maize (corn)","2020","100 g/ha","85371"
"Crops and livestock products","Netherlands (Kingdom of the)","Yield","Wheat","2006","100 g/ha","83940"
"Crops and livestock products","Netherlands (Kingdom of the)","Yield","Wheat","2007","100 g/ha","72714"
"Crops and livestock products","Netherlands (Kingdom of the)","Yield","Wheat","2008","100 g/ha","87295"
"Crops and livestock products","Netherlands (Kingdom of the)","Yield","Wheat","2009","100 g/ha","92919"
"Crops and livestock products","Netherlands (Kingdom of the)","Yield","Wheat","2010","100 g/ha","89092"
"Crops and livestock products","Netherlands (Kingdom of the)","Yield","Wheat","2011","100 g/ha","77812"
"Crops and livestock products","Netherlands (Kingdom of the)","Yield","Wheat","2012","100 g/ha","85870"
"Crops and livestock products","Netherlands (Kingdom of the)","Yield","Wheat","2013","100 g/ha","87412"
"Crops and livestock products","Netherlands (Kingdom of the)","Yield","Wheat","2014","100 g/ha","91698"
"Crops and livestock products","Netherlands (Kingdom of the)","Yield","Wheat","2015","100 g/ha","91255"
"Crops and livestock products","Netherlands (Kingdom of the)","Yield","Wheat","2016","100 g/ha","79832"
"Crops and livestock products","Netherlands (Kingdom of the)","Yield","Wheat","2017","100 g/ha","90935"
"Crops and livestock products","Netherlands (Kingdom of the)","Yield","Wheat","2018","100 g/ha","86147"
"Crops and livestock products","Netherlands (Kingdom of the)","Yield","Wheat","2019","100 g/ha","93781"
"Crops and livestock products","Netherlands (Kingdom of the)","Yield","Wheat","2020","100 g/ha","85560"
"Crops and livestock products","Poland","Yield","Barley","2006","100 g/ha","25898"
"Crops and livestock products","Poland","Yield","Barley","2007","100 g/ha","32523"
"Crops and livestock products","Poland","Yield","Barley","2008","100 g/ha","29998"
"Crops and livestock products","Poland","Yield","Barley","2009","100 g/ha","34433"
"Crops and livestock products","Poland","Yield","Barley","2010","100 g/ha","34997"
"Crops and livestock products","Poland","Yield","Barley","2011","100 g/ha","32671"
"Crops and livestock products","Poland","Yield","Barley","2012","100 g/ha","36018"
"Crops and livestock products","Poland","Yield","Barley","2013","100 g/ha","35776"
"Crops and livestock products","Poland","Yield","Barley","2014","100 g/ha","40516"
"Crops and livestock products","Poland","Yield","Barley","2015","100 g/ha","35277"
"Crops and livestock products","Poland","Yield","Barley","2016","100 g/ha","37594"
"Crops and livestock products","Poland","Yield","Barley","2017","100 g/ha","39768"
"Crops and livestock products","Poland","Yield","Barley","2018","100 g/ha","30659"
"Crops and livestock products","Poland","Yield","Barley","2019","100 g/ha","33955"
"Crops and livestock products","Poland","Yield","Barley","2020","100 g/ha","43595"
"Crops and livestock products","Poland","Yield","Maize (corn)","2006","100 g/ha","41609"
"Crops and livestock products","Poland","Yield","Maize (corn)","2007","100 g/ha","65743"
"Crops and livestock products","Poland","Yield","Maize (corn)","2008","100 g/ha","58149"
"Crops and livestock products","Poland","Yield","Maize (corn)","2009","100 g/ha","62262"
"Crops and livestock products","Poland","Yield","Maize (corn)","2010","100 g/ha","59824"
"Crops and livestock products","Poland","Yield","Maize (corn)","2011","100 g/ha","71770"
"Crops and livestock products","Poland","Yield","Maize (corn)","2012","100 g/ha","73481"
"Crops and livestock products","Poland","Yield","Maize (corn)","2013","100 g/ha","65761"
"Crops and livestock products","Poland","Yield","Maize (corn)","2014","100 g/ha","65881"
"Crops and livestock products","Poland","Yield","Maize (corn)","2015","100 g/ha","47087"
"Crops and livestock products","Poland","Yield","Maize (corn)","2016","100 g/ha","73173"
"Crops and livestock products","Poland","Yield","Maize (corn)","2017","100 g/ha","71545"
"Crops and livestock products","Poland","Yield","Maize (corn)","2018","100 g/ha","58756"
"Crops and livestock products","Poland","Yield","Maize (corn)","2019","100 g/ha","55110"
"Crops and livestock products","Poland","Yield","Maize (corn)","2020","100 g/ha","70763"
"Crops and livestock products","Poland","Yield","Wheat","2006","100 g/ha","32447"
"Crops and livestock products","Poland","Yield","Wheat","2007","100 g/ha","39381"
"Crops and livestock products","Poland","Yield","Wheat","2008","100 g/ha","40716"
"Crops and livestock products","Poland","Yield","Wheat","2009","100 g/ha","41725"
"Crops and livestock products","Poland","Yield","Wheat","2010","100 g/ha","44290"
"Crops and livestock products","Poland","Yield","Wheat","2011","100 g/ha","41348"
"Crops and livestock products","Poland","Yield","Wheat","2012","100 g/ha","41438"
"Crops and livestock products","Poland","Yield","Wheat","2013","100 g/ha","44367"
"Crops and livestock products","Poland","Yield","Wheat","2014","100 g/ha","49721"
"Crops and livestock products","Poland","Yield","Wheat","2015","100 g/ha","45744"
"Crops and livestock products","Poland","Yield","Wheat","2016","100 g/ha","45802"
"Crops and livestock products","Poland","Yield","Wheat","2017","100 g/ha","48773"
"Crops and livestock products","Poland","Yield","Wheat","2018","100 g/ha","39871"
"Crops and livestock products","Poland","Yield","Wheat","2019","100 g/ha","43035"
"Crops and livestock products","Poland","Yield","Wheat","2020","100 g/ha","52342"
"Crops and livestock products","Portugal","Yield","Barley","2006","100 g/ha","23903"
"Crops and livestock products","Portugal","Yield","Barley","2007","100 g/ha","19940"
"Crops and livestock products","Portugal","Yield","Barley","2008","100 g/ha","23170"
"Crops and livestock products","Portugal","Yield","Barley","2009","100 g/ha","17817"
"Crops and livestock products","Portugal","Yield","Barley","2010","100 g/ha","15140"
"Crops and livestock products","Portugal","Yield","Barley","2011","100 g/ha","12630"
"Crops and livestock products","Portugal","Yield","Barley","2012","100 g/ha","11531"
"Crops and livestock products","Portugal","Yield","Barley","2013","100 g/ha","17924"
"Crops and livestock products","Portugal","Yield","Barley","2014","100 g/ha","22088"
"Crops and livestock products","Portugal","Yield","Barley","2015","100 g/ha","20974"
"Crops and livestock products","Portugal","Yield","Barley","2016","100 g/ha","22605"
"Crops and livestock products","Portugal","Yield","Barley","2017","100 g/ha","23819"
"Crops and livestock products","Portugal","Yield","Barley","2018","100 g/ha","30365"
"Crops and livestock products","Portugal","Yield","Barley","2019","100 g/ha","32657"
"Crops and livestock products","Portugal","Yield","Barley","2020","100 g/ha","32571"
"Crops and livestock products","Portugal","Yield","Maize (corn)","2006","100 g/ha","52885"
"Crops and livestock products","Portugal","Yield","Maize (corn)","2007","100 g/ha","58412"
"Crops and livestock products","Portugal","Yield","Maize (corn)","2008","100 g/ha","63278"
"Crops and livestock products","Portugal","Yield","Maize (corn)","2009","100 g/ha","66936"
"Crops and livestock products","Portugal","Yield","Maize (corn)","2010","100 g/ha","69295"
"Crops and livestock products","Portugal","Yield","Maize (corn)","2011","100 g/ha","81040"
"Crops and livestock products","Portugal","Yield","Maize (corn)","2012","100 g/ha","83042"
"Crops and livestock products","Portugal","Yield","Maize (corn)","2013","100 g/ha","83149"
"Crops and livestock products","Portugal","Yield","Maize (corn)","2014","100 g/ha","83331"
"Crops and livestock products","Portugal","Yield","Maize (corn)","2015","100 g/ha","84520"
"Crops and livestock products","Portugal","Yield","Maize (corn)","2016","100 g/ha","80194"
"Crops and livestock products","Portugal","Yield","Maize (corn)","2017","100 g/ha","86121"
"Crops and livestock products","Portugal","Yield","Maize (corn)","2018","100 g/ha","85636"
"Crops and livestock products","Portugal","Yield","Maize (corn)","2019","100 g/ha","98043"
"Crops and livestock products","Portugal","Yield","Maize (corn)","2020","100 g/ha","93450"
"Crops and livestock products","Portugal","Yield","Wheat","2006","100 g/ha","23847"
"Crops and livestock products","Portugal","Yield","Wheat","2007","100 g/ha","18630"
"Crops and livestock products","Portugal","Yield","Wheat","2008","100 g/ha","23028"
"Crops and livestock products","Portugal","Yield","Wheat","2009","100 g/ha","17008"
"Crops and livestock products","Portugal","Yield","Wheat","2010","100 g/ha","14305"
"Crops and livestock products","Portugal","Yield","Wheat","2011","100 g/ha","12002"
"Crops and livestock products","Portugal","Yield","Wheat","2012","100 g/ha","10766"
"Crops and livestock products","Portugal","Yield","Wheat","2013","100 g/ha","17635"
"Crops and livestock products","Portugal","Yield","Wheat","2014","100 g/ha","20657"
"Crops and livestock products","Portugal","Yield","Wheat","2015","100 g/ha","20232"
"Crops and livestock products","Portugal","Yield","Wheat","2016","100 g/ha","23565"
"Crops and livestock products","Portugal","Yield","Wheat","2017","100 g/ha","20542"
"Crops and livestock products","Portugal","Yield","Wheat","2018","100 g/ha","25938"
"Crops and livestock products","Portugal","Yield","Wheat","2019","100 g/ha","27014"
"Crops and livestock products","Portugal","Yield","Wheat","2020","100 g/ha","27704"
"Crops and livestock products","Romania","Yield","Barley","2006","100 g/ha","23679"
"Crops and livestock products","Romania","Yield","Barley","2007","100 g/ha","15689"
"Crops and livestock products","Romania","Yield","Barley","2008","100 g/ha","31275"
"Crops and livestock products","Romania","Yield","Barley","2009","100 g/ha","22957"
"Crops and livestock products","Romania","Yield","Barley","2010","100 g/ha","25682"
"Crops and livestock products","Romania","Yield","Barley","2011","100 g/ha","31727"
"Crops and livestock products","Romania","Yield","Barley","2012","100 g/ha","23299"
"Crops and livestock products","Romania","Yield","Barley","2013","100 g/ha","31181"
"Crops and livestock products","Romania","Yield","Barley","2014","100 g/ha","33438"
"Crops and livestock products","Romania","Yield","Barley","2015","100 g/ha","34708"
"Crops and livestock products","Romania","Yield","Barley","2016","100 g/ha","37786"
"Crops and livestock products","Romania","Yield","Barley","2017","100 g/ha","41903"
"Crops and livestock products","Romania","Yield","Barley","2018","100 g/ha","44173"
"Crops and livestock products","Romania","Yield","Barley","2019","100 g/ha","41880"
"Crops and livestock products","Romania","Yield","Barley","2020","100 g/ha","25816"
"Crops and livestock products","Romania","Yield","Maize (corn)","2006","100 g/ha","35754"
"Crops and livestock products","Romania","Yield","Maize (corn)","2007","100 g/ha","17030"
"Crops and livestock products","Romania","Yield","Maize (corn)","2008","100 g/ha","32271"
"Crops and livestock products","Romania","Yield","Maize (corn)","2009","100 g/ha","34169"
"Crops and livestock products","Romania","Yield","Maize (corn)","2010","100 g/ha","43176"
"Crops and livestock products","Romania","Yield","Maize (corn)","2011","100 g/ha","45292"
"Crops and livestock products","Romania","Yield","Maize (corn)","2012","100 g/ha","21870"
"Crops and livestock products","Romania","Yield","Maize (corn)","2013","100 g/ha","44941"
"Crops and livestock products","Romania","Yield","Maize (corn)","2014","100 g/ha","47870"
"Crops and livestock products","Romania","Yield","Maize (corn)","2015","100 g/ha","34716"
"Crops and livestock products","Romania","Yield","Maize (corn)","2016","100 g/ha","41677"
"Crops and livestock products","Romania","Yield","Maize (corn)","2017","100 g/ha","59610"
"Crops and livestock products","Romania","Yield","Maize (corn)","2018","100 g/ha","76368"
"Crops and livestock products","Romania","Yield","Maize (corn)","2019","100 g/ha","64999"
"Crops and livestock products","Romania","Yield","Maize (corn)","2020","100 g/ha","39742"
"Crops and livestock products","Romania","Yield","Wheat","2006","100 g/ha","27737"
"Crops and livestock products","Romania","Yield","Wheat","2007","100 g/ha","16100"
"Crops and livestock products","Romania","Yield","Wheat","2008","100 g/ha","34222"
"Crops and livestock products","Romania","Yield","Wheat","2009","100 g/ha","24305"
"Crops and livestock products","Romania","Yield","Wheat","2010","100 g/ha","27000"
"Crops and livestock products","Romania","Yield","Wheat","2011","100 g/ha","36650"
"Crops and livestock products","Romania","Yield","Wheat","2012","100 g/ha","26593"
"Crops and livestock products","Romania","Yield","Wheat","2013","100 g/ha","34786"
"Crops and livestock products","Romania","Yield","Wheat","2014","100 g/ha","35984"
"Crops and livestock products","Romania","Yield","Wheat","2015","100 g/ha","37872"
"Crops and livestock products","Romania","Yield","Wheat","2016","100 g/ha","39484"
"Crops and livestock products","Romania","Yield","Wheat","2017","100 g/ha","48911"
"Crops and livestock products","Romania","Yield","Wheat","2018","100 g/ha","47935"
"Crops and livestock products","Romania","Yield","Wheat","2019","100 g/ha","47488"
"Crops and livestock products","Romania","Yield","Wheat","2020","100 g/ha","29660"
"Crops and livestock products","Slovakia","Yield","Barley","2006","100 g/ha","34781"
"Crops and livestock products","Slovakia","Yield","Barley","2007","100 g/ha","31421"
"Crops and livestock products","Slovakia","Yield","Barley","2008","100 g/ha","41836"
"Crops and livestock products","Slovakia","Yield","Barley","2009","100 g/ha","34494"
"Crops and livestock products","Slovakia","Yield","Barley","2010","100 g/ha","27171"
"Crops and livestock products","Slovakia","Yield","Barley","2011","100 g/ha","38680"
"Crops and livestock products","Slovakia","Yield","Barley","2012","100 g/ha","31791"
"Crops and livestock products","Slovakia","Yield","Barley","2013","100 g/ha","36771"
"Crops and livestock products","Slovakia","Yield","Barley","2014","100 g/ha","48684"
"Crops and livestock products","Slovakia","Yield","Barley","2015","100 g/ha","47762"
"Crops and livestock products","Slovakia","Yield","Barley","2016","100 g/ha","50848"
"Crops and livestock products","Slovakia","Yield","Barley","2017","100 g/ha","45316"
"Crops and livestock products","Slovakia","Yield","Barley","2018","100 g/ha","39216"
"Crops and livestock products","Slovakia","Yield","Barley","2019","100 g/ha","47445"
"Crops and livestock products","Slovakia","Yield","Barley","2020","100 g/ha","51918"
"Crops and livestock products","Slovakia","Yield","Maize (corn)","2006","100 g/ha","55516"
"Crops and livestock products","Slovakia","Yield","Maize (corn)","2007","100 g/ha","39675"
"Crops and livestock products","Slovakia","Yield","Maize (corn)","2008","100 g/ha","81732"
"Crops and livestock products","Slovakia","Yield","Maize (corn)","2009","100 g/ha","68503"
"Crops and livestock products","Slovakia","Yield","Maize (corn)","2010","100 g/ha","55306"
"Crops and livestock products","Slovakia","Yield","Maize (corn)","2011","100 g/ha","71489"
"Crops and livestock products","Slovakia","Yield","Maize (corn)","2012","100 g/ha","55118"
"Crops and livestock products","Slovakia","Yield","Maize (corn)","2013","100 g/ha","50704"
"Crops and livestock products","Slovakia","Yield","Maize (corn)","2014","100 g/ha","83914"
"Crops and livestock products","Slovakia","Yield","Maize (corn)","2015","100 g/ha","48540"
"Crops and livestock products","Slovakia","Yield","Maize (corn)","2016","100 g/ha","92537"
"Crops and livestock products","Slovakia","Yield","Maize (corn)","2017","100 g/ha","56769"
"Crops and livestock products","Slovakia","Yield","Maize (corn)","2018","100 g/ha","83685"
"Crops and livestock products","Slovakia","Yield","Maize (corn)","2019","100 g/ha","73251"
"Crops and livestock products","Slovakia","Yield","Maize (corn)","2020","100 g/ha","85788"
"Crops and livestock products","Slovakia","Yield","Wheat","2006","100 g/ha","38461"
"Crops and livestock products","Slovakia","Yield","Wheat","2007","100 g/ha","38249"
"Crops and livestock products","Slovakia","Yield","Wheat","2008","100 g/ha","48693"
"Crops and livestock products","Slovakia","Yield","Wheat","2009","100 g/ha","40557"
"Crops and livestock products","Slovakia","Yield","Wheat","2010","100 g/ha","34646"
"Crops and livestock products","Slovakia","Yield","Wheat","2011","100 g/ha","44953"
"Crops and livestock products","Slovakia","Yield","Wheat","2012","100 g/ha","32856"
"Crops and livestock products","Slovakia","Yield","Wheat","2013","100 g/ha","45808"
"Crops and livestock products","Slovakia","Yield","Wheat","2014","100 g/ha","54640"
"Crops and livestock products","Slovakia","Yield","Wheat","2015","100 g/ha","55098"
"Crops and livestock products","Slovakia","Yield","Wheat","2016","100 g/ha","58434"
"Crops and livestock products","Slovakia","Yield","Wheat","2017","100 g/ha","47386"
"Crops and livestock products","Slovakia","Yield","Wheat","2018","100 g/ha","47796"
"Crops and livestock products","Slovakia","Yield","Wheat","2019","100 g/ha","47666"
"Crops and livestock products","Slovakia","Yield","Wheat","2020","100 g/ha","55113"
"Crops and livestock products","Slovenia","Yield","Barley","2006","100 g/ha","36155"
"Crops and livestock products","Slovenia","Yield","Barley","2007","100 g/ha","36641"
"Crops and livestock products","Slovenia","Yield","Barley","2008","100 g/ha","39933"
"Crops and livestock products","Slovenia","Yield","Barley","2009","100 g/ha","35240"
"Crops and livestock products","Slovenia","Yield","Barley","2010","100 g/ha","42776"
"Crops and livestock products","Slovenia","Yield","Barley","2011","100 g/ha","45423"
"Crops and livestock products","Slovenia","Yield","Barley","2012","100 g/ha","47157"
"Crops and livestock products","Slovenia","Yield","Barley","2013","100 g/ha","40027"
"Crops and livestock products","Slovenia","Yield","Barley","2014","100 g/ha","48534"
"Crops and livestock products","Slovenia","Yield","Barley","2015","100 g/ha","46332"
"Crops and livestock products","Slovenia","Yield","Barley","2016","100 g/ha","47776"
"Crops and livestock products","Slovenia","Yield","Barley","2017","100 g/ha","48077"
"Crops and livestock products","Slovenia","Yield","Barley","2018","100 g/ha","41953"
"Crops and livestock products","Slovenia","Yield","Barley","2019","100 g/ha","48477"
"Crops and livestock products","Slovenia","Yield","Barley","2020","100 g/ha","55011"
"Crops and livestock products","Slovenia","Yield","Maize (corn)","2006","100 g/ha","69305"
"Crops and livestock products","Slovenia","Yield","Maize (corn)","2007","100 g/ha","75358"
"Crops and livestock products","Slovenia","Yield","Maize (corn)","2008","100 g/ha","73207"
"Crops and livestock products","Slovenia","Yield","Maize (corn)","2009","100 g/ha","78371"
"Crops and livestock products","Slovenia","Yield","Maize (corn)","2010","100 g/ha","85394"
"Crops and livestock products","Slovenia","Yield","Maize (corn)","2011","100 g/ha","86856"
"Crops and livestock products","Slovenia","Yield","Maize (corn)","2012","100 g/ha","70816"
"Crops and livestock products","Slovenia","Yield","Maize (corn)","2013","100 g/ha","54145"
"Crops and livestock products","Slovenia","Yield","Maize (corn)","2014","100 g/ha","91462"
"Crops and livestock products","Slovenia","Yield","Maize (corn)","2015","100 g/ha","89742"
"Crops and livestock products","Slovenia","Yield","Maize (corn)","2016","100 g/ha","95144"
"Crops and livestock products","Slovenia","Yield","Maize (corn)","2017","100 g/ha","71083"
"Crops and livestock products","Slovenia","Yield","Maize (corn)","2018","100 g/ha","94523"
"Crops and livestock products","Slovenia","Yield","Maize (corn)","2019","100 g/ha","92685"
"Crops and livestock products","Slovenia","Yield","Maize (corn)","2020","100 g/ha","107921"
"Crops and livestock products","Slovenia","Yield","Wheat","2006","100 g/ha","41907"
"Crops and livestock products","Slovenia","Yield","Wheat","2007","100 g/ha","41616"
"Crops and livestock products","Slovenia","Yield","Wheat","2008","100 g/ha","45265"
"Crops and livestock products","Slovenia","Yield","Wheat","2009","100 g/ha","39643"
"Crops and livestock products","Slovenia","Yield","Wheat","2010","100 g/ha","48044"
"Crops and livestock products","Slovenia","Yield","Wheat","2011","100 g/ha","51770"
"Crops and livestock products","Slovenia","Yield","Wheat","2012","100 g/ha","54376"
"Crops and livestock products","Slovenia","Yield","Wheat","2013","100 g/ha","43528"
"Crops and livestock products","Slovenia","Yield","Wheat","2014","100 g/ha","52302"
"Crops and livestock products","Slovenia","Yield","Wheat","2015","100 g/ha","51102"
"Crops and livestock products","Slovenia","Yield","Wheat","2016","100 g/ha","51863"
"Crops and livestock products","Slovenia","Yield","Wheat","2017","100 g/ha","50314"
"Crops and livestock products","Slovenia","Yield","Wheat","2018","100 g/ha","43817"
"Crops and livestock products","Slovenia","Yield","Wheat","2019","100 g/ha","52305"
"Crops and livestock products","Slovenia","Yield","Wheat","2020","100 g/ha","57963"
"Crops and livestock products","Spain","Yield","Barley","2006","100 g/ha","25447"
"Crops and livestock products","Spain","Yield","Barley","2007","100 g/ha","37001"
"Crops and livestock products","Spain","Yield","Barley","2008","100 g/ha","32524"
"Crops and livestock products","Spain","Yield","Barley","2009","100 g/ha","24121"
"Crops and livestock products","Spain","Yield","Barley","2010","100 g/ha","28259"
"Crops and livestock products","Spain","Yield","Barley","2011","100 g/ha","30685"
"Crops and livestock products","Spain","Yield","Barley","2012","100 g/ha","22133"
"Crops and livestock products","Spain","Yield","Barley","2013","100 g/ha","35934"
"Crops and livestock products","Spain","Yield","Barley","2014","100 g/ha","25010"
"Crops and livestock products","Spain","Yield","Barley","2015","100 g/ha","25800"
"Crops and livestock products","Spain","Yield","Barley","2016","100 g/ha","35800"
"Crops and livestock products","Spain","Yield","Barley","2017","100 g/ha","22275"
"Crops and livestock products","Spain","Yield","Barley","2018","100 g/ha","37184"
"Crops and livestock products","Spain","Yield","Barley","2019","100 g/ha","28751"
"Crops and livestock products","Spain","Yield","Barley","2020","100 g/ha","41707"
"Crops and livestock products","Spain","Yield","Maize (corn)","2006","100 g/ha","97437"
"Crops and livestock products","Spain","Yield","Maize (corn)","2007","100 g/ha","100027"
"Crops and livestock products","Spain","Yield","Maize (corn)","2008","100 g/ha","99061"
"Crops and livestock products","Spain","Yield","Maize (corn)","2009","100 g/ha","100749"
"Crops and livestock products","Spain","Yield","Maize (corn)","2010","100 g/ha","105553"
"Crops and livestock products","Spain","Yield","Maize (corn)","2011","100 g/ha","113738"
"Crops and livestock products","Spain","Yield","Maize (corn)","2012","100 g/ha","109164"
"Crops and livestock products","Spain","Yield","Maize (corn)","2013","100 g/ha","110445"
"Crops and livestock products","Spain","Yield","Maize (corn)","2014","100 g/ha","114114"
"Crops and livestock products","Spain","Yield","Maize (corn)","2015","100 g/ha","114610"
"Crops and livestock products","Spain","Yield","Maize (corn)","2016","100 g/ha","113270"
"Crops and livestock products","Spain","Yield","Maize (corn)","2017","100 g/ha","113169"
"Crops and livestock products","Spain","Yield","Maize (corn)","2018","100 g/ha","119196"
"Crops and livestock products","Spain","Yield","Maize (corn)","2019","100 g/ha","117268"
"Crops and livestock products","Spain","Yield","Maize (corn)","2020","100 g/ha","122581"
"Crops and livestock products","Spain","Yield","Wheat","2006","100 g/ha","28755"
"Crops and livestock products","Spain","Yield","Wheat","2007","100 g/ha","35692"
"Crops and livestock products","Spain","Yield","Wheat","2008","100 g/ha","32483"
"Crops and livestock products","Spain","Yield","Wheat","2009","100 g/ha","27103"
"Crops and livestock products","Spain","Yield","Wheat","2010","100 g/ha","30498"
"Crops and livestock products","Spain","Yield","Wheat","2011","100 g/ha","34475"
"Crops and livestock products","Spain","Yield","Wheat","2012","100 g/ha","23718"
"Crops and livestock products","Spain","Yield","Wheat","2013","100 g/ha","36447"
"Crops and livestock products","Spain","Yield","Wheat","2014","100 g/ha","29806"
"Crops and livestock products","Spain","Yield","Wheat","2015","100 g/ha","29236"
"Crops and livestock products","Spain","Yield","Wheat","2016","100 g/ha","34886"
"Crops and livestock products","Spain","Yield","Wheat","2017","100 g/ha","23263"
"Crops and livestock products","Spain","Yield","Wheat","2018","100 g/ha","40328"
"Crops and livestock products","Spain","Yield","Wheat","2019","100 g/ha","31463"
"Crops and livestock products","Spain","Yield","Wheat","2020","100 g/ha","42532"
"Crops and livestock products","Sweden","Yield","Barley","2006","100 g/ha","36184"
"Crops and livestock products","Sweden","Yield","Barley","2007","100 g/ha","44843"
"Crops and livestock products","Sweden","Yield","Barley","2008","100 g/ha","41853"
"Crops and livestock products","Sweden","Yield","Barley","2009","100 g/ha","46459"
"Crops and livestock products","Sweden","Yield","Barley","2010","100 g/ha","39713"
"Crops and livestock products","Sweden","Yield","Barley","2011","100 g/ha","43625"
"Crops and livestock products","Sweden","Yield","Barley","2012","100 g/ha","46117"
"Crops and livestock products","Sweden","Yield","Barley","2013","100 g/ha","50041"
"Crops and livestock products","Sweden","Yield","Barley","2014","100 g/ha","47835"
"Crops and livestock products","Sweden","Yield","Barley","2015","100 g/ha","52451"
"Crops and livestock products","Sweden","Yield","Barley","2016","100 g/ha","48032"
